Bacterial Bait  (Locus ID),Human Protein Uniprot,Human Gene name,MIST,Abundance,Reproducibility,Specificity,IP Number,WD,WDv2,Entry.name,Protein.names,,Length (aa)
Fbpb,P04792,HSPB1 HSP27 HSP28,0.006619998,0.006260424,9.10E-11,0.013239996,TBIP249,2.044874419,2.044874419,HSPB1_HUMAN,Heat shock protein beta-1 (HspB1) (28 kDa heat shock protein) (Estrogen-regulated 24 kDa protein) (Heat shock 27 kDa protein) (HSP 27) (Stress-responsive protein 27) (SRP27),,205
Fbpb,P21333,FLNA FLN FLN1,0.006047602,0.000201822,9.10E-11,0.012095205,TBIP66,2.403481276,2.403481276,FLNA_HUMAN,Filamin-A (FLN-A) (Actin-binding protein 280) (ABP-280) (Alpha-filamin) (Endothelial actin-binding protein) (Filamin-1) (Non-muscle filamin),,2647
Fbpb,Q3MHD2,LSM12,0.005587666,0.005228926,9.10E-11,0.011175331,TBIP66,1.719076462,1.719076462,LSM12_HUMAN,Protein LSM12 homolog,,195
Fbpb,Q13509,TUBB3 TUBB4,0.004932233,0.018144306,9.10E-11,0.009864466,TBIP182,4.74341649,4.74341649,TBB3_HUMAN,Tubulin beta-3 chain (Tubulin beta-4 chain) (Tubulin beta-III),,450
Fbpb,P28799,GRN,0.004514169,0.000960149,9.10E-11,0.009028338,TBIP182,1.458492758,1.458492758,GRN_HUMAN,Granulins (Proepithelin) (PEPI) [Cleaved into: Acrogranin; Paragranulin; Granulin-1 (Granulin G); Granulin-2 (Granulin F); Granulin-3 (Granulin B); Granulin-4 (Granulin A); Granulin-5 (Granulin C); Granulin-6 (Granulin D); Granulin-7 (Granulin E)],,593
Fbpb,Q01105,SET,0.00429113,0.001694241,9.10E-11,0.008582261,TBIP66,2.060499269,2.060499269,SET_HUMAN,Protein SET (HLA-DR-associated protein II) (Inhibitor of granzyme A-activated DNase) (IGAAD) (PHAPII) (Phosphatase 2A inhibitor I2PP2A) (I-2PP2A) (Template-activating factor I) (TAF-I),,290
Fbpb,P23396,RPS3 OK/SW-cl.26,0.00324873,0.005354991,9.10E-11,0.00649746,TBIP249,1.603567451,1.603567451,RS3_HUMAN,40S ribosomal protein S3,,243
Fbpb,P62249,RPS16,0.002540023,0.003456706,9.10E-11,0.005080046,TBIP66,1.467979375,1.467979375,RS16_HUMAN,40S ribosomal protein S16,,146
Fbpb,P04350,TUBB4A TUBB4 TUBB5,0.002483124,0.024622495,9.10E-11,0.004966247,TBIP182,4.664573052,4.664573052,TBB4A_HUMAN,Tubulin beta-4A chain (Tubulin 5 beta) (Tubulin beta-4 chain),,444
Fbpb,Q00610,CLTC CLH17 CLTCL2 KIAA0034,0.002335321,0.000295835,9.10E-11,0.004670642,TBIP66,1.68348394,1.68348394,CLH1_HUMAN,Clathrin heavy chain 1 (Clathrin heavy chain on chromosome 17) (CLH-17),,1675
Fbpb,P27708,CAD,0.002228001,0.000250909,9.10E-11,0.004456003,TBIP182,2.088715541,2.088715541,PYR1_HUMAN,CAD protein [Includes: Glutamine-dependent carbamoyl-phosphate synthase (EC 6.3.5.5); Aspartate carbamoyltransferase (EC 2.1.3.2); Dihydroorotase (EC 3.5.2.3)],,2225
GFP,P78347,GTF2I BAP135 WBSCR6,0.5,0.000147578,5.58E-11,1,TBIP351,31.38530807,31.38530807,GTF2I_HUMAN,General transcription factor II-I (GTFII-I) (TFII-I) (Bruton tyrosine kinase-associated protein 135) (BAP-135) (BTK-associated protein 135) (SRF-Phox1-interacting protein) (SPIN) (Williams-Beuren syndrome chromosomal region 6 protein),,998
GFP,P68371,TUBB4B TUBB2C,0.441996303,0.076224763,0.872375011,0.011617595,"TBIP232,TBIP351,TBIP370,TBIP375,TBIP56",5.089896677,4.423024,TBB4B_HUMAN,Tubulin beta-4B chain (Tubulin beta-2 chain) (Tubulin beta-2C chain),,445
GFP,P07437,TUBB TUBB5 OK/SW-cl.56,0.437287714,0.094900255,0.864255329,0.010320099,"TBIP232,TBIP351,TBIP370,TBIP375,TBIP56",4.609974064,4.532626677,TBB5_HUMAN,Tubulin beta chain (Tubulin beta-5 chain),,444
GFP,P04350,TUBB4A TUBB4 TUBB5,0.434598112,0.06383917,0.85632015,0.012876075,"TBIP232,TBIP351,TBIP370,TBIP375,TBIP56",4.518943432,3.926876423,TBB4A_HUMAN,Tubulin beta-4A chain (Tubulin 5 beta) (Tubulin beta-4 chain),,444
GFP,P11142,HSPA8 HSC70 HSP73 HSPA10,0.421897556,0.009956457,0.841186685,0.002608428,"TBIP232,TBIP351,TBIP370,TBIP375,TBIP56",1.843908891,1.843908891,HSP7C_HUMAN,Heat shock cognate 71 kDa protein (Heat shock 70 kDa protein 8),,646
GFP,P68363,TUBA1B,0.402956283,0.099813139,0.790052746,0.01585982,"TBIP232,TBIP285,TBIP351,TBIP375,TBIP56",3.741657387,3.741657387,TBA1B_HUMAN,Tubulin alpha-1B chain (Alpha-tubulin ubiquitous) (Tubulin K-alpha-1) (Tubulin alpha-ubiquitous chain),,451
GFP,P68104,EEF1A1 EEF1A EF1A LENG7,0.388776071,0.005022715,0.76988769,0.007664451,"TBIP232,TBIP351,TBIP375,TBIP56",1.78986404,1.544825358,EF1A1_HUMAN,Elongation factor 1-alpha 1 (EF-1-alpha-1) (Elongation factor Tu) (EF-Tu) (Eukaryotic elongation factor 1 A-1) (eEF1A-1) (Leukocyte receptor cluster member 7),,462
GFP,Q13885,TUBB2A TUBB2,0.383856862,0.039519318,0.756335463,0.011378261,"TBIP351,TBIP370,TBIP375,TBIP56",5.638313609,4.185270076,TBB2A_HUMAN,Tubulin beta-2A chain,,445
GFP,Q9BVA1,TUBB2B,0.382141316,0.043610841,0.75205881,0.012223823,"TBIP351,TBIP370,TBIP375,TBIP56",5.863934667,4.352746581,TBB2B_HUMAN,Tubulin beta-2B chain,,445
GFP,P11498,PC,0.378327746,0.205927427,0.732112792,0.0245427,"TBIP232,TBIP285,TBIP351,TBIP370,TBIP375,TBIP56",6.363961031,6.363961031,PYC_HUMAN,"Pyruvate carboxylase, mitochondrial (EC 6.4.1.1) (Pyruvic carboxylase) (PCB)",,1178
GFP,Q71U36,TUBA1A TUBA3,0.377981583,0.056702148,0.739114363,0.016848803,"TBIP232,TBIP351,TBIP370,TBIP375",5.688324357,4.426358984,TBA1A_HUMAN,Tubulin alpha-1A chain (Alpha-tubulin 3) (Tubulin B-alpha-1) (Tubulin alpha-3 chain),,451
GFP,P08107,HSPA1A HSPA1; HSPA1B,0.330416956,0.012018577,0.656423188,0.004410723,"TBIP351,TBIP370,TBIP375,TBIP56",2.533900133,2.343414899,HSP71_HUMAN,Heat shock 70 kDa protein 1A/1B (Heat shock 70 kDa protein 1/2) (HSP70-1/HSP70-2) (HSP70.1/HSP70.2),,641
GFP,P68366,TUBA4A TUBA1,0.300751917,0.029255731,0.575577165,0.025926668,"TBIP351,TBIP375,TBIP56",10.53250189,6.060066132,TBA4A_HUMAN,Tubulin alpha-4A chain (Alpha-tubulin 1) (Testis-specific alpha-tubulin) (Tubulin H2-alpha) (Tubulin alpha-1 chain),,448
GFP,P12814,ACTN1,0.299855019,0.004977661,0.592382515,0.007327523,"TBIP232,TBIP351,TBIP56",3.511768158,2.940389278,ACTN1_HUMAN,Alpha-actinin-1 (Alpha-actinin cytoskeletal isoform) (F-actin cross-linking protein) (Non-muscle alpha-actinin-1),,892
GFP,Q9NY65,TUBA8 TUBAL2,0.292324027,0.017789194,0.572147333,0.01250072,"TBIP232,TBIP351,TBIP375",4.116571795,3.30256235,TBA8_HUMAN,Tubulin alpha-8 chain (Alpha-tubulin 8) (Tubulin alpha chain-like 2),,449
GFP,Q9BQE3,TUBA1C TUBA6,0.288769548,0.037040038,0.565465928,0.012073168,"TBIP232,TBIP351,TBIP375",5.331672206,4.464187577,TBA1C_HUMAN,Tubulin alpha-1C chain (Alpha-tubulin 6) (Tubulin alpha-6 chain),,449
GFP,Q3MHD2,LSM12,0.287337619,0.011922665,0.549193956,0.025481283,"TBIP232,TBIP375,TBIP56",2.540127906,1.834658592,LSM12_HUMAN,Protein LSM12 homolog,,195
GFP,Q8WWM7,ATXN2L A2D A2LG A2LP A2RP,0.249339811,0.007654433,0.490214793,0.00846483,"TBIP232,TBIP351,TBIP375,TBIP56",2.881818124,2.70104856,ATX2L_HUMAN,Ataxin-2-like protein (Ataxin-2 domain protein) (Ataxin-2-related protein),,1075
GFP,P23396,RPS3 OK/SW-cl.26,0.21601177,0.015135735,0.413658645,0.018364895,"TBIP351,TBIP370,TBIP56",2.226922467,1.806139839,RS3_HUMAN,40S ribosomal protein S3,,243
GFP,P26196,DDX6 HLR2 RCK,0.208027754,0.0053658,0.385651042,0.030404466,"TBIP232,TBIP351,TBIP56",5.37406494,3.041458663,DDX6_HUMAN,Probable ATP-dependent RNA helicase DDX6 (EC 3.6.4.13) (ATP-dependent RNA helicase p54) (DEAD box protein 6) (Oncogene RCK),,483
GFP,Q13509,TUBB3 TUBB4,0.196419573,0.014211673,0.385112724,0.007726423,"TBIP232,TBIP56",4.242640687,3.583149219,TBB3_HUMAN,Tubulin beta-3 chain (Tubulin beta-4 chain) (Tubulin beta-III),,450
GFP,P38646,HSPA9 GRP75 HSPA9B,0.19438291,0.001425484,0.386097929,0.002667891,"TBIP232,TBIP351",2.374955917,1.993064959,GRP75_HUMAN,"Stress-70 protein, mitochondrial (75 kDa glucose-regulated protein) (GRP-75) (Heat shock 70 kDa protein 9) (Mortalin) (MOT) (Peptide-binding protein 74) (PBP74)",,679
GFP,P11021,HSPA5 GRP78,0.193334427,0.001701035,0.385127355,0.0015415,"TBIP351,TBIP375",2.317618762,2.04132361,GRP78_HUMAN,78 kDa glucose-regulated protein (GRP-78) (Endoplasmic reticulum lumenal Ca(2+)-binding protein grp78) (Heat shock 70 kDa protein 5) (Immunoglobulin heavy chain-binding protein) (BiP),,654
GFP,P07858,CTSB CPSB,0.186652347,0.002379669,0.367532708,0.005771986,"TBIP351,TBIP375",1.976740413,1.637420434,CATB_HUMAN,Cathepsin B (EC 3.4.22.1) (APP secretase) (APPS) (Cathepsin B1) [Cleaved into: Cathepsin B light chain; Cathepsin B heavy chain],,339
GFP,Q9H853,TUBA4B TUBA4,0.1859498,0.002662199,0.29852372,0.07337588,"TBIP351,TBIP375",16.02486747,6.414951849,TBA4B_HUMAN,Putative tubulin-like protein alpha-4B (Alpha-tubulin 4B),,241
GFP,P62829,RPL23,0.177812476,0.003583296,0.346184534,0.009440418,"TBIP351,TBIP56",1.903786707,1.478884847,RL23_HUMAN,60S ribosomal protein L23 (60S ribosomal protein L17),,140
GFP,P60709,ACTB,0.176813308,0.016802199,0.347213045,0.006413571,"TBIP351,TBIP56",4.405816097,4.311697724,ACTB_HUMAN,"Actin, cytoplasmic 1 (Beta-actin) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]",,375
GFP,P42677,RPS27 MPS1,0.175898772,0.005624941,0.346184534,0.00561301,"TBIP351,TBIP56",1.5,1.266834555,RS27_HUMAN,40S ribosomal protein S27 (Metallopan-stimulin 1) (MPS-1),,84
GFP,Q96C19,EFHD2 SWS1,0.175015163,0.001245262,5.58E-11,0.350030327,TBIP351,15.82873633,15.82873633,EFHD2_HUMAN,EF-hand domain-containing protein D2 (Swiprosin-1),,240
GFP,Q7L576,CYFIP1 KIAA0068,0.137174161,0.000619267,0.266834236,0.007514086,"TBIP351,TBIP56",3.440593821,2.499968312,CYFP1_HUMAN,Cytoplasmic FMR1-interacting protein 1 (Specifically Rac1-associated protein 1) (Sra-1) (p140sra-1),,1253
GFP,P06753,TPM3,0.129890367,0.001011253,5.58E-11,0.259780733,TBIP351,19.96761579,19.96761579,TPM3_HUMAN,Tropomyosin alpha-3 chain (Gamma-tropomyosin) (Tropomyosin-3) (Tropomyosin-5) (hTM5),,284
GFP,P09382,LGALS1,0.128558232,0.002265815,5.58E-11,0.257116464,TBIP351,14.39582975,14.39582975,LEG1_HUMAN,Galectin-1 (Gal-1) (14 kDa laminin-binding protein) (HLBP14) (14 kDa lectin) (Beta-galactoside-binding lectin L-14-I) (Galaptin) (HBL) (HPL) (Lactose-binding lectin 1) (Lectin galactoside-binding soluble 1) (Putative MAPK-activating protein PM12) (S-Lac lectin 1),,135
GFP,Q01105,SET,0.104052096,0.004878124,0.183393811,0.024710381,"TBIP351,TBIP56",5.190721915,3.520924275,SET_HUMAN,Protein SET (HLA-DR-associated protein II) (Inhibitor of granzyme A-activated DNase) (IGAAD) (PHAPII) (Phosphatase 2A inhibitor I2PP2A) (I-2PP2A) (Template-activating factor I) (TAF-I),,290
GFP,Q15149,PLEC PLEC1,0.084942164,9.35E-05,5.58E-11,0.169884327,TBIP351,19.71230172,19.71230172,PLEC_HUMAN,Plectin (PCN) (PLTN) (Hemidesmosomal protein 1) (HD1) (Plectin-1),,4684
GFP,Q9NPA3,MID1IP1 MIG12,0.050075977,0.001820045,5.58E-11,0.100151955,TBIP56,10.00152019,10.00152019,M1IP1_HUMAN,Mid1-interacting protein 1 (Gastrulation-specific G12-like protein) (Mid1-interacting G12-like protein) (Protein STRAIT11499) (Spot 14-related protein) (S14R) (Spot 14-R),,183
GFP,P35579,MYH9,0.044392459,0.001024514,5.58E-11,0.088784918,TBIP351,34.32044632,34.32044632,MYH9_HUMAN,"Myosin-9 (Cellular myosin heavy chain, type A) (Myosin heavy chain 9) (Myosin heavy chain, non-muscle IIa) (Non-muscle myosin heavy chain A) (NMMHC-A) (Non-muscle myosin heavy chain IIa) (NMMHC II-a) (NMMHC-IIA)",,1960
GFP,Q9NYL9,TMOD3,0.042878583,0.000419712,5.58E-11,0.085757167,TBIP351,18.6140259,18.6140259,TMOD3_HUMAN,Tropomodulin-3 (Ubiquitous tropomodulin) (U-Tmod),,352
GFP,P33241,LSP1 WP34,0.036899728,0.003120523,5.58E-11,0.073799456,TBIP351,13.53034996,13.53034996,LSP1_HUMAN,Lymphocyte-specific protein 1 (47 kDa actin-binding protein) (52 kDa phosphoprotein) (pp52) (Lymphocyte-specific antigen WP34),,339
GFP,P22061,PCMT1,0.03528614,0.007467898,5.58E-11,0.07057228,TBIP56,7.175089085,7.175089085,PIMT_HUMAN,Protein-L-isoaspartate(D-aspartate) O-methyltransferase (PIMT) (EC 2.1.1.77) (L-isoaspartyl protein carboxyl methyltransferase) (Protein L-isoaspartyl/D-aspartyl methyltransferase) (Protein-beta-aspartate methyltransferase),,227
GFP,O14950,MYL12B MRLC2 MYLC2B,0.031853158,0.000841769,5.58E-11,0.063706316,TBIP351,9.28911495,9.28911495,ML12B_HUMAN,"Myosin regulatory light chain 12B (MLC-2A) (MLC-2) (Myosin regulatory light chain 2-B, smooth muscle isoform) (Myosin regulatory light chain 20 kDa) (MLC20) (Myosin regulatory light chain MRLC2) (SHUJUN-1)",,172
GFP,Q15393,SF3B3 KIAA0017 SAP130,0.029701976,0.000270348,5.58E-11,0.059403951,TBIP56,5.084881156,5.084881156,SF3B3_HUMAN,Splicing factor 3B subunit 3 (Pre-mRNA-splicing factor SF3b 130 kDa subunit) (SF3b130) (STAF130) (Spliceosome-associated protein 130) (SAP 130),,1217
GFP,Q8IV90,NA,0.023466412,0.000538075,5.58E-11,0.046932825,TBIP56,4.024416209,4.024416209,NA,NA,,NA
GFP,P39019,RPS19,0.020968031,0.004562579,5.58E-11,0.041936063,TBIP56,4.11366453,4.11366453,RS19_HUMAN,40S ribosomal protein S19,,145
GFP,P37802,TAGLN2 KIAA0120 CDABP0035,0.01687173,0.00164073,5.58E-11,0.03374346,TBIP56,3.692595469,3.692595469,TAGL2_HUMAN,Transgelin-2 (Epididymis tissue protein Li 7e) (SM22-alpha homolog),,199
GFP,O14654,IRS4,0.014140698,0.000123912,5.58E-11,0.028281397,TBIP351,5.08703863,5.08703863,IRS4_HUMAN,Insulin receptor substrate 4 (IRS-4) (160 kDa phosphotyrosine protein) (py160) (Phosphoprotein of 160 kDa) (pp160),,1257
GFP,Q9Y230,RUVBL2 INO80J TIP48 TIP49B CGI-46,0.011618047,0.001107254,5.58E-11,0.023236095,TBIP375,3.41256208,3.41256208,RUVB2_HUMAN,RuvB-like 2 (EC 3.6.4.12) (48 kDa TATA box-binding protein-interacting protein) (48 kDa TBP-interacting protein) (51 kDa erythrocyte cytosolic protein) (ECP-51) (INO80 complex subunit J) (Repressing pontin 52) (Reptin 52) (TIP49b) (TIP60-associated protein 54-beta) (TAP54-beta),,463
GFP,Q14956,GPNMB HGFIN NMB UNQ1725/PRO9925,0.010395061,0.00025934,5.58E-11,0.020790123,TBIP351,3.234667099,3.234667099,GPNMB_HUMAN,Transmembrane glycoprotein NMB (Transmembrane glycoprotein HGFIN),,572
GFP,O43707,ACTN4,0.009798948,0.001897293,5.58E-11,0.019597897,TBIP351,8.05727813,8.05727813,ACTN4_HUMAN,Alpha-actinin-4 (F-actin cross-linking protein) (Non-muscle alpha-actinin 4),,911
GFP,P63261,ACTG1 ACTB ACTG,0.009720697,0.01152935,5.58E-11,0.019441395,TBIP351,12.45951544,12.45951544,ACTG_HUMAN,"Actin, cytoplasmic 2 (Gamma-actin) [Cleaved into: Actin, cytoplasmic 2, N-terminally processed]",,375
GFP,Q9UNF1,MAGED2 BCG1,0.008420359,0.000255384,5.58E-11,0.016840717,TBIP351,20.12871304,20.12871304,MAGD2_HUMAN,Melanoma-associated antigen D2 (11B6) (Breast cancer-associated gene 1 protein) (BCG-1) (Hepatocellular carcinoma-associated protein JCL-1) (MAGE-D2 antigen),,606
GFP,P63267,ACTG2 ACTA3 ACTL3 ACTSG,0.007251895,0.005154729,5.58E-11,0.01450379,TBIP351,6.67724163,6.67724163,ACTH_HUMAN,"Actin, gamma-enteric smooth muscle (Alpha-actin-3) (Gamma-2-actin) (Smooth muscle gamma-actin)",,376
GFP,P68133,ACTA1 ACTA,0.007176187,0.005522182,5.58E-11,0.014352374,TBIP351,6.922441355,6.922441355,ACTS_HUMAN,"Actin, alpha skeletal muscle (Alpha-actin-1)",,377
GFP,P62736,ACTA2 ACTSA ACTVS GIG46,0.007084196,0.005141199,5.58E-11,0.014168391,TBIP351,6.406011195,6.406011195,ACTA_HUMAN,"Actin, aortic smooth muscle (Alpha-actin-2) (Cell growth-inhibiting gene 46 protein)",,377
GFP,P68032,ACTC1 ACTC,0.006958583,0.005536676,5.58E-11,0.013917165,TBIP351,6.782066596,6.782066596,ACTC_HUMAN,"Actin, alpha cardiac muscle 1 (Alpha-cardiac actin)",,377
GFP,Q9BUT9,FAM195A C16orf14,0.004416668,0.000930103,5.58E-11,0.008833336,TBIP351,2.6592741,2.6592741,F195A_HUMAN,Protein FAM195A,,160
GFP,O60884,DNAJA2 CPR3 HIRIP4,0.004325762,0.000726153,5.58E-11,0.008651524,TBIP351,2.718712923,2.718712923,DNJA2_HUMAN,DnaJ homolog subfamily A member 2 (Cell cycle progression restoration gene 3 protein) (Dnj3) (Dj3) (HIRA-interacting protein 4) (Renal carcinoma antigen NY-REN-14),,412
GFP,P05388,RPLP0,0.003779213,0.000484491,5.58E-11,0.007558425,TBIP351,3.852172588,3.852172588,RLA0_HUMAN,60S acidic ribosomal protein P0 (60S ribosomal protein L10E),,317
GFP,Q6PEY2,TUBA3E,0.003721108,0.012180591,5.58E-11,0.007442217,TBIP232,3.712790073,3.712790073,TBA3E_HUMAN,Tubulin alpha-3E chain (Alpha-tubulin 3E),,450
GFP,P62158,CALM1 CALM CAM CAM1; CALM2 CAM2 CAMB; CALM3 CALML2 CAM3 CAMC CAMIII,0.003389107,0.000984815,5.58E-11,0.006778214,TBIP351,1.796124834,1.796124834,CALM_HUMAN,Calmodulin (CaM),,149
GFP,Q13748,TUBA3C TUBA2; TUBA3D,0.003038039,0.014363536,5.58E-11,0.006076078,TBIP232,4.036228343,4.036228343,TBA3C_HUMAN,Tubulin alpha-3C/D chain (Alpha-tubulin 2) (Alpha-tubulin 3C/D) (Tubulin alpha-2 chain),,450
GFP,Q00610,CLTC CLH17 CLTCL2 KIAA0034,0.002274426,0.000288121,5.58E-11,0.004548851,TBIP232,1.68348394,1.68348394,CLH1_HUMAN,Clathrin heavy chain 1 (Clathrin heavy chain on chromosome 17) (CLH-17),,1675
GFP,P27708,CAD,0.002070623,0.000233185,5.58E-11,0.004141246,TBIP375,2.088715541,2.088715541,PYR1_HUMAN,CAD protein [Includes: Glutamine-dependent carbamoyl-phosphate synthase (EC 6.3.5.5); Aspartate carbamoyltransferase (EC 2.1.3.2); Dihydroorotase (EC 3.5.2.3)],,2225
GFP,P52272,HNRNPM HNRPM NAGR1,0.001924537,0.000642088,5.58E-11,0.003849074,TBIP351,4.749192554,4.749192554,HNRPM_HUMAN,Heterogeneous nuclear ribonucleoprotein M (hnRNP M),,730
GFP,P54652,HSPA2,0.001560023,0.001421478,5.58E-11,0.003120046,TBIP351,3.890001071,3.890001071,HSP72_HUMAN,Heat shock-related 70 kDa protein 2 (Heat shock 70 kDa protein 2),,639
GFP,Q3ZCM7,TUBB8,0.001489107,0.004666977,5.58E-11,0.002978214,TBIP351,4.298837052,4.298837052,TBB8_HUMAN,Tubulin beta-8 chain,,444
GFP,C9JLW8,FAM195B,0.001397633,0.001521987,5.58E-11,0.002795267,TBIP351,1.664113299,1.664113299,F195B_HUMAN,Protein FAM195B,,97
GFP,P62269,RPS18 D6S218E,0.001302911,0.00187176,5.58E-11,0.002605822,TBIP351,1.766407514,1.766407514,RS18_HUMAN,40S ribosomal protein S18 (Ke-3) (Ke3),,152
GFP,Q99867,NA,0.001210446,0.002397129,5.58E-11,0.002420892,TBIP351,3.039736831,3.039736831,NA,NA,,NA
GFP,P34931,HSPA1L,0.000992659,0.001611496,5.58E-11,0.001985319,TBIP375,1.658312395,1.658312395,HS71L_HUMAN,Heat shock 70 kDa protein 1-like (Heat shock 70 kDa protein 1L) (Heat shock 70 kDa protein 1-Hom) (HSP70-Hom),,641
GFP,P27635,RPL10 DXS648E QM,0.00096843,0.00067568,5.58E-11,0.001936861,TBIP351,1.367165733,1.367165733,RL10_HUMAN,60S ribosomal protein L10 (Laminin receptor homolog) (Protein QM) (Tumor suppressor QM),,214
GFP,P17066,HSPA6 HSP70B',0.000714327,0.001168036,5.58E-11,0.001428655,TBIP351,2.45694635,2.45694635,HSP76_HUMAN,Heat shock 70 kDa protein 6 (Heat shock 70 kDa protein B'),,643
GFP,P10809,HSPD1 HSP60,0.000503496,0.00027149,5.58E-11,0.001006991,TBIP351,2.466490941,2.466490941,CH60_HUMAN,"60 kDa heat shock protein, mitochondrial (60 kDa chaperonin) (Chaperonin 60) (CPN60) (Heat shock protein 60) (HSP-60) (Hsp60) (HuCHA60) (Mitochondrial matrix protein P1) (P60 lymphocyte protein)",,573
Lpaa,P63173,RPL38,0.527261472,0.015456207,0.987788647,0.066734298,"TBIP297,TBIP312,TBIP361",10.79075175,4.759488009,RL38_HUMAN,60S ribosomal protein L38,,70
Lpaa,P50897,PPT1 PPT,0.51733682,0.003689546,0.987788647,0.046884993,"TBIP297,TBIP312,TBIP361",6.510895168,3.498863322,PPT1_HUMAN,Palmitoyl-protein thioesterase 1 (PPT-1) (EC 3.1.2.22) (Palmitoyl-protein hydrolase 1),,306
Lpaa,Q9BQE3,TUBA1C TUBA6,0.506977601,0.044770728,0.999362222,0.014592979,"TBIP297,TBIP312,TBIP361",7.455873314,6.468472186,TBA1C_HUMAN,Tubulin alpha-1C chain (Alpha-tubulin 6) (Tubulin alpha-6 chain),,449
Lpaa,P54652,HSPA2,0.506181129,0.010466014,0.989390084,0.022972175,"TBIP297,TBIP312,TBIP361",10.4416672,6.263997923,HSP72_HUMAN,Heat shock-related 70 kDa protein 2 (Heat shock 70 kDa protein 2),,639
Lpaa,Q9BUF5,TUBB6,0.504509559,0.022706448,0.98387041,0.025148708,"TBIP297,TBIP312,TBIP361",7.827654346,5.667976837,TBB6_HUMAN,Tubulin beta-6 chain,,446
Lpaa,P23396,RPS3 OK/SW-cl.26,0.503983596,0.023370257,0.979610967,0.028356225,"TBIP297,TBIP312,TBIP361",4.291832368,3.629775552,RS3_HUMAN,40S ribosomal protein S3,,243
Lpaa,P68363,TUBA1B,0.503831787,0.051079947,0.99954722,0.008116354,"TBIP297,TBIP312,TBIP361",5.802298395,5.802298395,TBA1B_HUMAN,Tubulin alpha-1B chain (Alpha-tubulin ubiquitous) (Tubulin K-alpha-1) (Tubulin alpha-ubiquitous chain),,451
Lpaa,P51570,GALK1 GALK,0.502490756,0.001925077,0.965363637,0.039617876,"TBIP297,TBIP312,TBIP361",10.70438104,4.389890246,GALK1_HUMAN,Galactokinase (EC 2.7.1.6) (Galactose kinase),,392
Lpaa,P68104,EEF1A1 EEF1A EF1A LENG7,0.50103699,0.011686999,0.984240111,0.017833868,"TBIP297,TBIP312,TBIP361",3.375,3.120125735,EF1A1_HUMAN,Elongation factor 1-alpha 1 (EF-1-alpha-1) (Elongation factor Tu) (EF-Tu) (Eukaryotic elongation factor 1 A-1) (eEF1A-1) (Leukocyte receptor cluster member 7),,462
Lpaa,P60709,ACTB,0.500878215,0.014108006,0.996371261,0.00538517,"TBIP297,TBIP312,TBIP361",2.992707708,2.891075332,ACTB_HUMAN,"Actin, cytoplasmic 1 (Beta-actin) [Cleaved into: Actin, cytoplasmic 1, N-terminally processed]",,375
Lpaa,P48059,LIMS1 PINCH PINCH1,0.5,0.000500026,9.10E-11,1,TBIP312,31.38530807,31.38530807,LIMS1_HUMAN,LIM and senescent cell antigen-like-containing domain protein 1 (Particularly interesting new Cys-His protein 1) (PINCH-1) (Renal carcinoma antigen NY-REN-48),,325
Lpaa,Q13885,TUBB2A TUBB2,0.495305672,0.058162027,0.973865542,0.016745802,"TBIP297,TBIP312,TBIP361",8.579503154,7.318719069,TBB2A_HUMAN,Tubulin beta-2A chain,,445
Lpaa,P62829,RPL23,0.49511618,0.011468808,0.960017065,0.030215295,"TBIP297,TBIP312,TBIP361",3.937561954,2.628652093,RL23_HUMAN,60S ribosomal protein L23 (60S ribosomal protein L17),,140
Lpaa,Q9BVA1,TUBB2B,0.494051574,0.059289909,0.97148459,0.016618559,"TBIP297,TBIP312,TBIP361",8.658578588,7.386174127,TBB2B_HUMAN,Tubulin beta-2B chain,,445
Lpaa,Q13509,TUBB3 TUBB4,0.493298722,0.036537325,0.966733294,0.01986415,"TBIP297,TBIP312,TBIP361",8.746427842,6.674773682,TBB3_HUMAN,Tubulin beta-3 chain (Tubulin beta-4 chain) (Tubulin beta-III),,450
Lpaa,P17066,HSPA6 HSP70B',0.493118025,0.009430769,0.974701036,0.011535013,"TBIP297,TBIP312,TBIP361",3.829493973,3.37748811,HSP76_HUMAN,Heat shock 70 kDa protein 6 (Heat shock 70 kDa protein B'),,643
Lpaa,P68371,TUBB4B TUBB2C,0.491855539,0.073368623,0.972528793,0.011182284,"TBIP297,TBIP312,TBIP361",7.640108571,7.222767947,TBB4B_HUMAN,Tubulin beta-4B chain (Tubulin beta-2 chain) (Tubulin beta-2C chain),,445
Lpaa,P07437,TUBB TUBB5 OK/SW-cl.56,0.491157808,0.074068725,0.974260879,0.008054737,"TBIP297,TBIP312,TBIP361",6.861409422,6.815126508,TBB5_HUMAN,Tubulin beta chain (Tubulin beta-5 chain),,444
Lpaa,P04350,TUBB4A TUBB4 TUBB5,0.490016971,0.053989778,0.969144446,0.010889497,"TBIP297,TBIP312,TBIP361",6.518500052,6.162427248,TBB4A_HUMAN,Tubulin beta-4A chain (Tubulin 5 beta) (Tubulin beta-4 chain),,444
Lpaa,P42677,RPS27 MPS1,0.489034861,0.019930003,0.958181993,0.019887729,"TBIP297,TBIP312,TBIP361",2.80624304,2.141564251,RS27_HUMAN,40S ribosomal protein S27 (Metallopan-stimulin 1) (MPS-1),,84
